Order_ID,Date,Delivery_Status,Delivery_Time,Delivery_Cost,Customer_Rating,Rider_ID
ORDER440,2023-01-22,In Transit,23,155.52,1,RIDER440
ORDER441,2023-06-24,Delivered,60,302.48,2,RIDER441
ORDER442,2023-04-17,In Transit,24,400.79,4,RIDER442
ORDER443,2023-07-27,In Transit,62,400.87,3,RIDER443
ORDER444,2023-01-02,Failed,114,63.95,5,RIDER444
ORDER445,2023-11-29,In Transit,99,350.21,3,RIDER445
ORDER446,2023-06-27,Failed,94,227.91,5,RIDER446
ORDER447,2023-02-02,In Transit,67,275.53,2,RIDER447
ORDER448,2023-12-27,Failed,14,330.42,1,RIDER448
ORDER449,2023-03-18,Failed,10,103.05,4,RIDER449
ORDER450,2023-12-08,Failed,113,459.13,2,RIDER450
ORDER451,2023-04-15,In Transit,102,414.84,5,RIDER451
ORDER452,2023-05-12,Delivered,32,316.14,3,RIDER452
ORDER453,2023-05-27,Failed,119,217.11,3,RIDER453
ORDER454,2023-05-28,Delivered,57,73.7,4,RIDER454
ORDER455,2023-05-11,Delivered,76,326.2,2,RIDER455
ORDER456,2023-08-24,Delivered,105,348.31,3,RIDER456
ORDER457,2023-08-04,Failed,61,265.97,2,RIDER457
ORDER458,2023-08-11,In Transit,49,146.21,4,RIDER458
ORDER459,2023-09-03,Delivered,97,387.55,4,RIDER459
ORDER460,2023-02-19,In Transit,70,79.64,1,RIDER460
ORDER461,2023-12-30,Failed,54,84.5,4,RIDER461
ORDER462,2023-01-15,In Transit,83,119.62,1,RIDER462
ORDER463,2023-03-28,Failed,83,406.63,4,RIDER463
ORDER464,2023-12-25,Delivered,112,456.3,2,RIDER464
ORDER465,2023-09-14,Failed,23,258.11,4,RIDER465
ORDER466,2023-03-31,In Transit,69,295.02,4,RIDER466
ORDER467,2023-04-30,Failed,100,180.54,1,RIDER467
ORDER468,2023-01-09,Delivered,93,209.07,2,RIDER468
ORDER469,2023-06-16,Delivered,35,333.83,3,RIDER469
ORDER470,2023-10-09,Delivered,28,232.35,4,RIDER470
ORDER471,2023-04-20,Delivered,118,373.34,3,RIDER471
ORDER472,2023-12-02,Failed,36,245.56,1,RIDER472
ORDER473,2023-12-01,In Transit,45,384.07,5,RIDER473
ORDER474,2023-10-02,Delivered,67,220.2,4,RIDER474
ORDER475,2023-01-21,In Transit,97,440.53,5,RIDER475
ORDER476,2023-05-24,In Transit,52,299.65,1,RIDER476
ORDER477,2023-10-25,In Transit,66,108.55,1,RIDER477
ORDER478,2023-08-22,Delivered,61,493.67,3,RIDER478
ORDER479,2023-08-26,Delivered,14,113.98,3,RIDER479
ORDER480,2023-02-21,In Transit,76,323.03,2,RIDER480
ORDER481,2023-08-27,In Transit,38,379.27,2,RIDER481
ORDER482,2023-07-08,In Transit,49,440.69,5,RIDER482
ORDER483,2023-06-13,Delivered,35,462.35,2,RIDER483
ORDER484,2023-07-06,Failed,42,326.45,2,RIDER484
ORDER485,2023-06-29,Delivered,37,208.64,3,RIDER485
ORDER486,2023-06-27,Failed,43,459.29,3,RIDER486
ORDER487,2023-11-23,Failed,16,264.17,1,RIDER487
ORDER488,2023-02-25,Delivered,64,197.08,5,RIDER488
ORDER489,2023-08-31,Failed,57,277.65,2,RIDER489
ORDER490,2023-01-28,Delivered,60,142.12,2,RIDER490
ORDER491,2023-09-10,Failed,29,325.86,4,RIDER491
ORDER492,2023-09-24,Failed,59,248.67,2,RIDER492
ORDER493,2023-04-03,Delivered,59,104.22,5,RIDER493
ORDER494,2023-02-02,In Transit,10,116.03,2,RIDER494
ORDER495,2023-08-07,Delivered,103,388.61,3,RIDER495
ORDER496,2023-04-24,Delivered,96,327.92,4,RIDER496
ORDER497,2023-08-29,Failed,10,433.81,5,RIDER497
ORDER498,2023-05-07,Delivered,46,132.3,1,RIDER498
ORDER499,2023-11-22,In Transit,28,315.71,3,RIDER499
ORDER500,2023-11-05,Delivered,28,493.91,3,RIDER500
ORDER501,2023-08-24,Failed,115,109.65,3,RIDER501
ORDER502,2023-10-26,In Transit,83,431.29,5,RIDER502
ORDER503,2023-01-30,Delivered,12,250.38,3,RIDER503
ORDER504,2023-03-26,Failed,55,178.05,4,RIDER504
ORDER505,2023-01-28,Delivered,85,66.65,1,RIDER505
ORDER506,2023-09-09,Delivered,108,311.99,2,RIDER506
ORDER507,2023-08-30,In Transit,55,78.79,1,RIDER507
ORDER508,2023-12-24,In Transit,37,229.74,4,RIDER508
ORDER509,2023-11-20,Delivered,51,394.24,4,RIDER509
ORDER510,2023-12-24,In Transit,101,135.05,2,RIDER510
ORDER511,2023-08-21,Delivered,33,254.87,5,RIDER511
ORDER512,2023-10-01,Failed,68,400.52,2,RIDER512
ORDER513,2023-05-29,Failed,54,163.12,2,RIDER513
ORDER514,2023-01-27,Failed,60,321.42,3,RIDER514
ORDER515,2023-03-25,In Transit,14,206.54,4,RIDER515
ORDER516,2023-01-21,Delivered,57,93.68,4,RIDER516
ORDER517,2023-12-30,In Transit,80,389.44,4,RIDER517
ORDER518,2023-09-28,In Transit,117,325.73,4,RIDER518
ORDER519,2023-03-15,Failed,20,380.66,3,RIDER519
ORDER520,2023-03-05,In Transit,38,94.99,2,RIDER520
ORDER521,2023-06-25,Failed,37,216.32,2,RIDER521
ORDER522,2023-07-26,In Transit,84,493.32,4,RIDER522
ORDER523,2023-08-18,Failed,16,449.62,3,RIDER523
ORDER524,2023-12-04,Delivered,33,276.92,5,RIDER524
ORDER525,2023-12-20,Failed,19,271.7,2,RIDER525
ORDER526,2023-11-07,In Transit,27,236.64,1,RIDER526
ORDER527,2023-10-19,In Transit,55,468.71,1,RIDER527
ORDER528,2023-02-09,Failed,99,79.68,3,RIDER528
ORDER529,2023-12-26,Failed,54,146.38,4,RIDER529
ORDER530,2023-09-12,In Transit,108,105.8,5,RIDER530
ORDER531,2023-02-02,In Transit,59,276.14,2,RIDER531
ORDER532,2023-02-08,Delivered,18,331.63,4,RIDER532
ORDER533,2023-05-22,Failed,11,359.15,4,RIDER533
ORDER534,2023-09-11,Delivered,98,407.88,5,RIDER534
ORDER535,2023-10-05,Delivered,56,250.03,4,RIDER535
ORDER536,2023-01-14,Delivered,40,488.46,2,RIDER536
ORDER537,2023-09-28,Delivered,31,422.38,3,RIDER537
ORDER538,2023-01-29,In Transit,84,94.14,5,RIDER538
ORDER539,2023-07-14,In Transit,111,380.84,5,RIDER539
ORDER540,2023-04-06,Delivered,38,228.62,3,RIDER540
ORDER541,2023-08-08,Failed,59,320.02,3,RIDER541
ORDER542,2023-02-21,In Transit,21,329.79,5,RIDER542
ORDER543,2023-08-24,In Transit,106,221.01,2,RIDER543
ORDER544,2023-08-27,Failed,114,269.65,5,RIDER544
ORDER545,2023-04-22,Delivered,94,310.14,3,RIDER545
ORDER546,2023-04-21,In Transit,48,306.63,4,RIDER546
ORDER547,2023-05-23,Failed,71,65.07,3,RIDER547
ORDER548,2023-09-04,In Transit,35,462.46,2,RIDER548
ORDER549,2023-02-21,In Transit,118,93.85,5,RIDER549
ORDER550,2023-03-17,Failed,105,165.62,4,RIDER550
ORDER551,2023-01-24,In Transit,117,59.22,3,RIDER551
ORDER552,2023-03-30,Failed,79,452.19,1,RIDER552
ORDER553,2023-01-22,In Transit,94,276.21,5,RIDER553
ORDER554,2023-11-03,Failed,68,271.16,4,RIDER554
ORDER555,2023-09-30,Delivered,46,237.13,3,RIDER555
ORDER556,2023-05-30,Delivered,16,127.79,4,RIDER556
ORDER557,2023-08-18,Failed,71,187.92,2,RIDER557
ORDER558,2023-09-14,Delivered,116,395.53,1,RIDER558
ORDER559,2023-10-15,In Transit,43,61.89,5,RIDER559
ORDER560,2023-03-07,In Transit,96,330.91,4,RIDER560
ORDER561,2023-10-22,Delivered,120,116.35,2,RIDER561
ORDER562,2023-02-20,In Transit,16,247.23,1,RIDER562
ORDER563,2023-03-09,Delivered,75,423.18,5,RIDER563
ORDER564,2023-08-24,In Transit,111,150.29,3,RIDER564
ORDER565,2023-09-08,Delivered,10,192.92,1,RIDER565
ORDER566,2023-11-21,Delivered,60,400.36,4,RIDER566
ORDER567,2023-05-14,In Transit,53,221.89,2,RIDER567
ORDER568,2023-06-06,In Transit,62,384.32,3,RIDER568
ORDER569,2023-12-17,Delivered,34,395.39,5,RIDER569
ORDER570,2023-01-29,Failed,75,272.82,3,RIDER570
ORDER571,2023-12-09,Failed,88,391.98,5,RIDER571
ORDER572,2023-04-02,Delivered,63,489.79,4,RIDER572
ORDER573,2023-06-12,Failed,15,148.66,2,RIDER573
ORDER574,2023-12-12,Delivered,44,85.95,4,RIDER574
ORDER575,2023-03-18,Delivered,62,115.15,4,RIDER575
ORDER576,2023-03-05,Delivered,81,161.86,1,RIDER576
ORDER577,2023-10-21,In Transit,103,244.52,3,RIDER577
ORDER578,2023-07-19,Failed,84,360.35,3,RIDER578
ORDER579,2023-08-20,In Transit,94,316.74,4,RIDER579
ORDER580,2023-08-14,Delivered,12,142.82,4,RIDER580
ORDER581,2023-04-06,Failed,43,274.87,2,RIDER581
ORDER582,2023-07-27,Delivered,94,480.07,1,RIDER582
ORDER583,2023-04-25,Failed,89,234.2,1,RIDER583
ORDER584,2023-11-02,In Transit,106,337.12,3,RIDER584
ORDER585,2023-05-01,Failed,90,333.26,5,RIDER585
ORDER586,2023-01-26,Delivered,49,327.26,1,RIDER586
ORDER587,2023-01-31,Delivered,94,89.85,1,RIDER587
ORDER588,2023-08-19,Failed,70,97.05,3,RIDER588
ORDER589,2023-03-14,In Transit,33,202.17,5,RIDER589
ORDER590,2023-09-09,In Transit,99,211.75,3,RIDER590
ORDER591,2023-08-21,Failed,66,455.39,1,RIDER591
ORDER592,2023-03-01,Failed,58,278.28,5,RIDER592
ORDER593,2023-02-21,Failed,44,179.14,1,RIDER593
ORDER594,2023-09-27,In Transit,81,236.92,4,RIDER594
ORDER595,2023-01-10,Failed,15,94.76,4,RIDER595
ORDER596,2023-04-20,Delivered,35,105.29,5,RIDER596
ORDER597,2023-03-01,Delivered,111,222.48,2,RIDER597
ORDER598,2023-11-16,Delivered,15,295.11,1,RIDER598
ORDER599,2023-10-27,Delivered,54,318.34,2,RIDER599
ORDER600,2023-10-26,In Transit,15,183.6,3,RIDER600
ORDER601,2023-10-07,Failed,102,285.76,3,RIDER601
ORDER602,2023-06-19,Delivered,64,310.72,4,RIDER602
ORDER603,2023-04-25,In Transit,16,177.02,3,RIDER603
ORDER604,2023-12-18,In Transit,48,66.21,5,RIDER604
ORDER605,2023-08-09,Delivered,50,418.96,1,RIDER605
ORDER606,2023-06-03,Delivered,120,82.06,4,RIDER606
ORDER607,2023-11-27,Delivered,99,414.09,2,RIDER607
ORDER608,2023-07-25,Failed,108,387.98,1,RIDER608
ORDER609,2023-01-10,Delivered,41,305.61,2,RIDER609
ORDER610,2023-08-14,Delivered,20,477.71,3,RIDER610
ORDER611,2023-11-17,In Transit,101,356.9,4,RIDER611
ORDER612,2023-06-06,Failed,98,439.19,4,RIDER612
ORDER613,2023-09-15,Delivered,21,225.63,5,RIDER613
ORDER614,2023-04-21,Failed,14,446.77,1,RIDER614
ORDER615,2023-10-31,Failed,87,288.07,4,RIDER615
ORDER616,2023-04-07,Delivered,29,211.45,1,RIDER616
ORDER617,2023-04-15,Failed,119,442.46,3,RIDER617
ORDER618,2023-04-16,Delivered,66,397.18,3,RIDER618
ORDER619,2023-11-20,Failed,69,211.45,2,RIDER619
ORDER620,2023-10-07,Delivered,84,331.04,4,RIDER620
ORDER621,2023-07-26,Failed,95,349.42,5,RIDER621
ORDER622,2023-06-07,Delivered,37,405.48,4,RIDER622
ORDER623,2023-03-31,In Transit,35,475.35,2,RIDER623
ORDER624,2023-02-23,In Transit,30,445.22,3,RIDER624
ORDER625,2023-01-18,In Transit,52,338.55,2,RIDER625
ORDER626,2023-03-09,In Transit,43,107.57,1,RIDER626
ORDER627,2023-09-30,Failed,120,116.33,5,RIDER627
ORDER628,2023-06-11,Delivered,109,133.43,4,RIDER628
ORDER629,2023-12-10,Delivered,88,215.61,5,RIDER629
ORDER630,2023-07-31,Failed,84,404.24,3,RIDER630
ORDER631,2023-06-28,Failed,60,213.67,5,RIDER631
ORDER632,2023-07-28,Failed,82,209.46,5,RIDER632
ORDER633,2023-06-26,Delivered,103,468.13,2,RIDER633
ORDER634,2023-05-14,Failed,12,417.21,4,RIDER634
ORDER635,2023-04-29,Failed,51,126.61,3,RIDER635
ORDER636,2023-05-07,Delivered,38,146.84,1,RIDER636
ORDER637,2023-10-08,Delivered,26,298.54,4,RIDER637
ORDER638,2023-04-27,Failed,54,135.77,4,RIDER638
ORDER639,2023-03-30,Delivered,87,469.47,3,RIDER639
ORDER640,2023-01-25,In Transit,83,493.66,4,RIDER640
ORDER641,2023-08-26,In Transit,89,246.93,1,RIDER641
ORDER642,2023-05-03,Failed,102,91.05,1,RIDER642
ORDER643,2023-04-05,Delivered,88,340.51,4,RIDER643
ORDER644,2023-06-07,Delivered,64,472.2,4,RIDER644
ORDER645,2023-02-18,Delivered,104,160.89,2,RIDER645
ORDER646,2023-08-09,Delivered,82,227.6,5,RIDER646
ORDER647,2023-05-15,In Transit,91,231.99,1,RIDER647
ORDER648,2023-02-10,Failed,20,297.18,2,RIDER648
ORDER649,2023-07-09,Failed,54,464.01,1,RIDER649
ORDER650,2023-07-30,In Transit,110,249.15,1,RIDER650
ORDER651,2023-04-06,Failed,112,480.52,5,RIDER651
ORDER652,2023-03-15,In Transit,72,87.06,4,RIDER652
ORDER653,2023-03-12,Delivered,26,479.17,3,RIDER653
ORDER654,2023-04-28,Failed,75,335.47,2,RIDER654
ORDER655,2023-09-06,In Transit,45,65.94,1,RIDER655
ORDER656,2023-04-14,Failed,98,270.59,4,RIDER656
ORDER657,2023-08-14,Failed,28,425.92,4,RIDER657
ORDER658,2023-03-14,In Transit,42,144.44,2,RIDER658
ORDER659,2023-05-26,Delivered,110,400.84,3,RIDER659
ORDER660,2023-03-24,In Transit,48,142.31,2,RIDER660
ORDER661,2023-10-01,Delivered,106,282.53,3,RIDER661
ORDER662,2023-06-12,Delivered,91,379.16,2,RIDER662
ORDER663,2023-07-06,Failed,47,146.37,5,RIDER663
ORDER664,2023-03-08,In Transit,36,170.43,5,RIDER664
ORDER665,2023-02-04,Failed,88,381.74,2,RIDER665
ORDER666,2023-06-22,Delivered,50,439.38,4,RIDER666
ORDER667,2023-04-06,Delivered,36,71.25,2,RIDER667
ORDER668,2023-04-21,Delivered,55,88.58,4,RIDER668
ORDER669,2023-12-20,Delivered,16,376.29,2,RIDER669
ORDER670,2023-07-11,Failed,12,235.01,2,RIDER670
ORDER671,2023-11-25,Delivered,58,434.47,4,RIDER671
ORDER672,2023-03-20,Delivered,62,393.61,5,RIDER672
ORDER673,2023-03-19,Delivered,54,300.12,1,RIDER673
ORDER674,2023-03-07,Failed,108,489.56,4,RIDER674
ORDER675,2023-04-22,Delivered,35,320.85,1,RIDER675
ORDER676,2023-01-24,Delivered,91,129.76,1,RIDER676
ORDER677,2023-10-23,Delivered,68,431.3,4,RIDER677
ORDER678,2023-12-09,In Transit,88,332.25,2,RIDER678
ORDER679,2023-11-03,In Transit,68,321.28,4,RIDER679
ORDER680,2023-04-20,Delivered,27,367.12,1,RIDER680
ORDER681,2023-07-25,In Transit,35,140.76,5,RIDER681
ORDER682,2023-07-26,Delivered,93,120.29,5,RIDER682
ORDER683,2023-07-24,Failed,76,186.92,5,RIDER683
ORDER684,2023-05-12,Delivered,39,316.47,2,RIDER684
ORDER685,2023-12-09,In Transit,61,50.51,2,RIDER685
ORDER686,2023-02-26,Failed,61,335.89,2,RIDER686
ORDER687,2023-12-22,In Transit,54,226.52,2,RIDER687
ORDER688,2023-06-18,In Transit,111,201.38,5,RIDER688
ORDER689,2023-03-20,In Transit,81,380.58,4,RIDER689
ORDER690,2023-01-17,Failed,42,477.82,2,RIDER690
ORDER691,2023-09-14,Delivered,111,100.3,2,RIDER691
ORDER692,2023-06-20,Failed,115,399.33,2,RIDER692
ORDER693,2023-11-16,Delivered,111,213.49,3,RIDER693
ORDER694,2023-07-28,Delivered,88,258.92,4,RIDER694
ORDER695,2023-04-14,Failed,103,222.07,3,RIDER695
ORDER696,2023-11-10,Delivered,37,473.12,5,RIDER696
ORDER697,2023-12-18,In Transit,35,290.84,1,RIDER697
ORDER698,2023-08-10,In Transit,103,216.65,2,RIDER698
ORDER699,2023-11-22,In Transit,79,447.9,1,RIDER699
ORDER700,2023-07-01,In Transit,104,439.85,5,RIDER700
ORDER701,2023-04-29,In Transit,10,69.71,3,RIDER701
ORDER702,2023-06-24,In Transit,108,486.26,5,RIDER702
ORDER703,2023-02-04,Delivered,11,96.25,1,RIDER703
ORDER704,2023-08-27,In Transit,28,57.06,2,RIDER704
ORDER705,2023-10-13,Delivered,103,50.01,3,RIDER705
ORDER706,2023-12-11,In Transit,92,328.82,5,RIDER706
ORDER707,2023-06-10,In Transit,75,383.94,3,RIDER707
ORDER708,2023-05-19,Failed,97,343.37,4,RIDER708
ORDER709,2023-05-23,Delivered,25,472.55,4,RIDER709
ORDER710,2023-06-23,In Transit,48,280.56,1,RIDER710
ORDER711,2023-04-28,In Transit,96,266.02,2,RIDER711
ORDER712,2023-01-06,Failed,76,251.03,4,RIDER712
ORDER713,2023-08-27,Failed,58,223.59,3,RIDER713
ORDER714,2023-07-10,Failed,86,468.94,1,RIDER714
ORDER715,2023-01-26,Delivered,90,141.51,5,RIDER715
ORDER716,2023-04-23,Failed,37,274.15,5,RIDER716
ORDER717,2023-05-03,In Transit,61,121.38,2,RIDER717
ORDER718,2023-03-04,In Transit,33,57.36,1,RIDER718
ORDER719,2023-05-04,In Transit,94,224.28,1,RIDER719
ORDER720,2023-05-04,Failed,95,329.75,3,RIDER720
ORDER721,2023-06-21,In Transit,118,130.97,3,RIDER721
ORDER722,2023-03-19,In Transit,115,51.36,4,RIDER722
ORDER723,2023-01-15,Delivered,23,189.61,5,RIDER723
ORDER724,2023-11-16,Failed,107,404.46,3,RIDER724
ORDER725,2023-09-11,Failed,116,345.75,4,RIDER725
ORDER726,2023-01-27,Failed,31,403.46,4,RIDER726
ORDER727,2023-02-20,In Transit,38,353.21,3,RIDER727
ORDER728,2023-01-14,In Transit,62,239.77,3,RIDER728
ORDER729,2023-04-19,Delivered,105,465.28,2,RIDER729
ORDER730,2023-07-19,In Transit,10,145.35,4,RIDER730
ORDER731,2023-02-08,Delivered,28,410.37,2,RIDER731
ORDER732,2023-03-01,Failed,59,331.43,5,RIDER732
ORDER733,2023-11-24,Delivered,84,395.71,5,RIDER733
ORDER734,2023-05-27,In Transit,37,263.54,5,RIDER734
ORDER735,2023-11-30,In Transit,92,103.35,1,RIDER735
ORDER736,2023-07-25,Delivered,28,119.12,5,RIDER736
ORDER737,2023-03-20,Delivered,25,470.72,1,RIDER737
ORDER738,2023-11-13,In Transit,48,333.45,4,RIDER738
ORDER739,2023-05-26,Failed,55,193.25,1,RIDER739
ORDER740,2023-10-15,Failed,22,453.54,2,RIDER740
ORDER741,2023-12-31,Delivered,119,402.45,4,RIDER741
ORDER742,2023-11-13,Failed,90,333.49,5,RIDER742
ORDER743,2023-09-13,Failed,115,378.22,2,RIDER743
ORDER744,2023-02-17,Failed,120,155.76,1,RIDER744
ORDER745,2023-04-15,Delivered,27,484.24,1,RIDER745
ORDER746,2023-04-23,In Transit,70,237.21,4,RIDER746
ORDER747,2023-12-13,Failed,66,349.05,2,RIDER747
ORDER748,2023-09-05,Delivered,55,237.51,2,RIDER748
ORDER749,2023-08-29,In Transit,87,322.08,2,RIDER749
ORDER750,2023-11-25,Delivered,52,285.64,2,RIDER750
ORDER751,2023-10-19,Delivered,72,273.67,4,RIDER751
ORDER752,2023-12-10,Failed,104,278.81,2,RIDER752
ORDER753,2023-02-19,Failed,108,284.32,2,RIDER753
ORDER754,2023-04-11,Failed,19,333.63,5,RIDER754
ORDER755,2023-11-29,In Transit,37,328.31,3,RIDER755
ORDER756,2023-01-19,In Transit,66,277.91,4,RIDER756
ORDER757,2023-11-11,Delivered,100,272.13,4,RIDER757
ORDER758,2023-02-10,In Transit,120,91.38,4,RIDER758
ORDER759,2023-03-24,Failed,54,56.4,3,RIDER759
ORDER760,2023-06-01,Delivered,95,236.15,4,RIDER760
ORDER761,2023-07-04,In Transit,109,228.03,5,RIDER761
ORDER762,2023-12-24,In Transit,13,306.33,3,RIDER762
ORDER763,2023-09-23,In Transit,52,169.81,2,RIDER763
ORDER764,2023-02-19,Delivered,57,76.98,3,RIDER764
ORDER765,2023-03-22,Failed,62,376.5,1,RIDER765
ORDER766,2023-04-27,Delivered,90,272.79,3,RIDER766
ORDER767,2023-08-23,In Transit,54,222.84,4,RIDER767
ORDER768,2023-03-08,In Transit,115,395.45,4,RIDER768
ORDER769,2023-10-19,Failed,91,273.97,3,RIDER769
ORDER770,2023-01-12,In Transit,55,488.07,1,RIDER770
ORDER771,2023-06-02,Delivered,49,387.88,4,RIDER771
ORDER772,2023-10-14,In Transit,86,455.42,3,RIDER772
ORDER773,2023-04-02,Failed,96,352.07,2,RIDER773
ORDER774,2023-01-14,Failed,19,464.56,2,RIDER774
ORDER775,2023-03-28,Failed,20,266.39,3,RIDER775
ORDER776,2023-12-20,Failed,75,236.75,4,RIDER776
ORDER777,2023-01-01,Failed,72,423.06,3,RIDER777
ORDER778,2023-03-31,Delivered,91,302.73,1,RIDER778
ORDER779,2023-02-16,In Transit,28,353.95,2,RIDER779
ORDER780,2023-12-15,Failed,67,222.84,5,RIDER780
ORDER781,2023-08-10,Delivered,45,399.2,4,RIDER781
ORDER782,2023-11-30,Failed,15,98.25,1,RIDER782
ORDER783,2023-02-11,Failed,20,341.09,1,RIDER783
ORDER784,2023-05-07,Failed,106,255.3,4,RIDER784
ORDER785,2023-04-24,In Transit,94,259.99,5,RIDER785
ORDER786,2023-04-08,In Transit,42,77.29,5,RIDER786
ORDER787,2023-07-21,Failed,106,422.42,5,RIDER787
ORDER788,2023-05-13,In Transit,110,76.08,1,RIDER788
ORDER789,2023-04-13,Failed,89,351.67,4,RIDER789
ORDER790,2023-03-15,Delivered,24,329.16,1,RIDER790
ORDER791,2023-11-18,In Transit,74,420.49,4,RIDER791
ORDER792,2023-11-05,In Transit,53,401.55,4,RIDER792
ORDER793,2023-08-14,Delivered,52,181.48,3,RIDER793
ORDER794,2023-08-07,In Transit,105,227.29,3,RIDER794
ORDER795,2023-07-16,Delivered,16,325.83,2,RIDER795
ORDER796,2023-09-07,Delivered,49,332.86,1,RIDER796
ORDER797,2023-09-14,Failed,109,353.38,4,RIDER797
ORDER798,2023-02-01,In Transit,32,314.23,2,RIDER798
ORDER799,2023-11-03,Delivered,58,330.65,3,RIDER799
ORDER800,2023-09-04,Delivered,95,246.84,2,RIDER800
ORDER801,2023-09-03,Failed,44,289.63,4,RIDER801
ORDER802,2023-12-25,In Transit,113,232.39,4,RIDER802
ORDER803,2023-05-15,Delivered,102,121.57,3,RIDER803
ORDER804,2023-07-27,Failed,23,404.56,2,RIDER804
ORDER805,2023-08-22,Failed,67,405.55,1,RIDER805
ORDER806,2023-06-09,Delivered,35,348.43,1,RIDER806
ORDER807,2023-02-17,Delivered,112,305.9,5,RIDER807
ORDER808,2023-07-23,In Transit,22,145.29,1,RIDER808
ORDER809,2023-01-25,Failed,27,345.0,4,RIDER809
ORDER810,2023-03-16,Failed,17,337.89,3,RIDER810
ORDER811,2023-12-04,Delivered,107,302.78,2,RIDER811
ORDER812,2023-04-04,In Transit,40,196.65,4,RIDER812
ORDER813,2023-11-30,Failed,17,231.38,1,RIDER813
ORDER814,2023-08-16,Failed,88,81.53,5,RIDER814
ORDER815,2023-09-30,Delivered,111,83.24,4,RIDER815
ORDER816,2023-12-14,In Transit,102,72.21,3,RIDER816
ORDER817,2023-02-04,In Transit,114,345.83,5,RIDER817
ORDER818,2023-11-03,Delivered,16,101.04,2,RIDER818
ORDER819,2023-02-24,Delivered,111,185.02,4,RIDER819
ORDER820,2023-02-27,In Transit,48,188.25,4,RIDER820
ORDER821,2023-03-19,In Transit,46,75.13,2,RIDER821
ORDER822,2023-07-28,Failed,54,75.86,3,RIDER822
ORDER823,2023-06-05,In Transit,112,461.81,4,RIDER823
ORDER824,2023-12-28,Delivered,41,404.47,5,RIDER824
ORDER825,2023-10-27,Failed,120,403.85,1,RIDER825
ORDER826,2023-04-29,Failed,58,201.27,1,RIDER826
ORDER827,2023-07-23,Failed,47,360.48,1,RIDER827
ORDER828,2023-01-01,Failed,52,310.21,5,RIDER828
ORDER829,2023-11-26,Failed,93,325.09,2,RIDER829
ORDER830,2023-10-30,Delivered,42,101.68,3,RIDER830
ORDER831,2023-08-29,Failed,21,234.38,3,RIDER831
ORDER832,2023-05-01,Failed,69,497.02,4,RIDER832
ORDER833,2023-12-06,In Transit,27,251.64,4,RIDER833
ORDER834,2023-06-01,Delivered,11,293.25,5,RIDER834
ORDER835,2023-08-19,In Transit,85,88.33,4,RIDER835
ORDER836,2023-06-18,Delivered,60,310.17,1,RIDER836
ORDER837,2023-05-31,Delivered,42,59.14,5,RIDER837
ORDER838,2023-02-16,Failed,42,410.71,4,RIDER838
ORDER839,2023-10-09,Delivered,23,345.39,2,RIDER839
ORDER840,2023-07-16,Delivered,28,295.54,3,RIDER840
ORDER841,2023-03-19,Delivered,77,279.1,2,RIDER841
ORDER842,2023-09-22,Failed,94,100.32,1,RIDER842
ORDER843,2023-02-28,In Transit,55,293.0,2,RIDER843
ORDER844,2023-04-25,Failed,107,175.84,5,RIDER844
ORDER845,2023-03-15,Delivered,81,384.77,2,RIDER845
ORDER846,2023-07-18,Failed,26,376.14,3,RIDER846
ORDER847,2023-08-17,In Transit,73,438.86,4,RIDER847
ORDER848,2023-02-01,In Transit,28,412.16,2,RIDER848
ORDER849,2023-01-28,In Transit,69,424.81,4,RIDER849
ORDER850,2023-11-27,Delivered,49,406.52,5,RIDER850
ORDER851,2023-11-26,Failed,35,456.17,5,RIDER851
ORDER852,2023-03-26,In Transit,90,71.52,1,RIDER852
ORDER853,2023-11-18,In Transit,95,84.82,4,RIDER853
ORDER854,2023-07-17,Delivered,14,89.38,3,RIDER854
ORDER855,2023-04-30,Delivered,111,463.05,2,RIDER855
ORDER856,2023-11-11,In Transit,85,279.49,1,RIDER856
ORDER857,2023-12-21,In Transit,49,181.45,5,RIDER857
ORDER858,2023-03-22,Delivered,52,401.53,1,RIDER858
ORDER859,2023-05-05,Delivered,118,320.12,4,RIDER859
ORDER860,2023-08-03,In Transit,67,311.05,5,RIDER860
ORDER861,2023-09-06,Delivered,48,440.58,1,RIDER861
ORDER862,2023-08-23,Delivered,21,117.2,5,RIDER862
ORDER863,2023-08-03,Failed,65,465.17,4,RIDER863
ORDER864,2023-10-20,Failed,34,78.29,1,RIDER864
ORDER865,2023-09-10,Delivered,112,162.96,2,RIDER865
ORDER866,2023-09-08,In Transit,36,376.98,3,RIDER866
ORDER867,2023-10-17,Delivered,50,98.01,2,RIDER867
ORDER868,2023-12-25,Failed,57,440.33,4,RIDER868
ORDER869,2023-12-10,In Transit,115,121.51,4,RIDER869
ORDER870,2023-02-23,In Transit,90,402.72,1,RIDER870
ORDER871,2023-10-18,In Transit,32,448.82,4,RIDER871
ORDER872,2023-03-10,Delivered,83,292.79,5,RIDER872
ORDER873,2023-11-14,Failed,115,469.84,4,RIDER873
ORDER874,2023-04-22,In Transit,104,207.65,2,RIDER874
ORDER875,2023-11-29,Failed,44,175.59,1,RIDER875
ORDER876,2023-12-10,Failed,29,210.89,1,RIDER876
ORDER877,2023-09-05,In Transit,94,147.43,2,RIDER877
ORDER878,2023-07-20,Delivered,22,60.02,5,RIDER878
ORDER879,2023-02-05,In Transit,114,405.38,1,RIDER879
